"PLOT","SPCD","DIA","HT","Species"
"216",264,15.5,49,"Mountain Hemlock"
"11744",264,8.5,22,"Mountain Hemlock"
"11744",264,6.9,27,"Mountain Hemlock"
"11744",264,6.1,22,"Mountain Hemlock"
"21683",94,7.1,40,"White Spruce"
"2583",264,19.2,73,"Mountain Hemlock"
"2583",264,14,62,"Mountain Hemlock"
"2583",264,12.8,70,"Mountain Hemlock"
"1529",94,4.1,24,"White Spruce"
"1529",94,4.4,26,"White Spruce"
"1529",94,3.9,22,"White Spruce"
"64249",94,8.4,28,"White Spruce"
"64249",94,7.3,31,"White Spruce"
"9938",95,3.6,23,"Black Spruce"
"9938",95,5,36,"Black Spruce"
"9938",95,3.8,29,"Black Spruce"
"30590",264,11,52,"Mountain Hemlock"
"30590",264,14.6,58,"Mountain Hemlock"
"30590",264,14.9,55,"Mountain Hemlock"
"46329",108,11.9,63,"Lodgepole Pine"
"46329",108,10.1,43,"Lodgepole Pine"
"46329",108,6.4,43,"Lodgepole Pine"
"362",264,7.9,30,"Mountain Hemlock"
"362",264,7.5,31,"Mountain Hemlock"
"362",264,10.5,39,"Mountain Hemlock"
"2771",108,6.6,34,"Lodgepole Pine"
"26321",94,7.7,45,"White Spruce"
"26321",94,11.9,42,"White Spruce"
"26321",94,9.3,46,"White Spruce"
"12774",94,7.5,35,"White Spruce"
"12774",94,5.8,31,"White Spruce"
"12774",94,5.1,25,"White Spruce"
"42087",94,10,75,"White Spruce"
"13949",95,4.1,30,"Black Spruce"
"13949",95,3.7,26,"Black Spruce"
"13949",95,4,28,"Black Spruce"
"25371",94,7.8,27,"White Spruce"
"25371",94,7.6,34,"White Spruce"
"25371",94,6,26,"White Spruce"
"31531",264,12.9,31,"Mountain Hemlock"
"31531",264,12,30,"Mountain Hemlock"
"20459",264,12,42,"Mountain Hemlock"
"20459",264,17,64,"Mountain Hemlock"
"36624",108,12.1,42,"Lodgepole Pine"
"35939",264,13.9,31,"Mountain Hemlock"
"35939",264,10,32,"Mountain Hemlock"
"35939",264,16.6,48,"Mountain Hemlock"
"17175",264,16.2,77,"Mountain Hemlock"
"33658",264,13.9,74,"Mountain Hemlock"
"25223",108,7.2,45,"Lodgepole Pine"
"25223",108,12,61,"Lodgepole Pine"
"47049",94,7.2,36,"White Spruce"
"3452",94,5.4,31,"White Spruce"
"3452",94,6.3,27,"White Spruce"
"3452",94,7.2,37,"White Spruce"
"4561",94,7.5,40,"White Spruce"
"4561",94,9.4,39,"White Spruce"
"4561",94,6.7,43,"White Spruce"
"48528",95,7.1,39,"Black Spruce"
"48528",95,8.5,38,"Black Spruce"
"48528",94,8.5,49,"White Spruce"
"48528",94,8,48,"White Spruce"
"48528",95,5.8,29,"Black Spruce"
"48528",95,6.5,22,"Black Spruce"
"8816",95,5.7,31,"Black Spruce"
"8816",95,6.4,41,"Black Spruce"
"8816",95,5.7,30,"Black Spruce"
"41183",94,5.2,25,"White Spruce"
"41183",94,8.1,31,"White Spruce"
"41183",94,12.6,47,"White Spruce"
"13973",94,11.6,40,"White Spruce"
"57448",94,7.1,35,"White Spruce"
"62847",264,9.3,31,"Mountain Hemlock"
"62847",264,14.1,50,"Mountain Hemlock"
"62847",264,11.7,50,"Mountain Hemlock"
"62847",264,15.2,49,"Mountain Hemlock"
"51768",264,17.3,61,"Mountain Hemlock"
"51768",264,20.7,58,"Mountain Hemlock"
"4395",94,14.2,76,"White Spruce"
"63757",264,5.6,20,"Mountain Hemlock"
"63757",264,8.1,36,"Mountain Hemlock"
"63757",264,10.4,28,"Mountain Hemlock"
"12597",264,12.2,61,"Mountain Hemlock"
"12597",264,16.3,61,"Mountain Hemlock"
"12597",264,12.5,52,"Mountain Hemlock"
"16258",264,12.4,53,"Mountain Hemlock"
"16258",264,10.7,36,"Mountain Hemlock"
"16258",264,14.6,68,"Mountain Hemlock"
"36221",264,15.1,59,"Mountain Hemlock"
"4332",264,15.6,53,"Mountain Hemlock"
"4332",264,18.9,63,"Mountain Hemlock"
"25828",264,6.5,26,"Mountain Hemlock"
"44949",264,19.4,64,"Mountain Hemlock"
"44949",264,16.1,68,"Mountain Hemlock"
"44949",264,24.4,81,"Mountain Hemlock"
"57897",264,8.2,34,"Mountain Hemlock"
"57897",264,11,39,"Mountain Hemlock"
"57897",264,9.8,31,"Mountain Hemlock"
"10929",264,17.7,68,"Mountain Hemlock"
"10929",264,11.6,49,"Mountain Hemlock"
"10929",264,14.9,58,"Mountain Hemlock"
"10929",264,9.6,49,"Mountain Hemlock"
"43903",264,9.6,46,"Mountain Hemlock"
"52977",264,11.4,28,"Mountain Hemlock"
"52977",264,14.9,37,"Mountain Hemlock"
"52977",264,16.4,56,"Mountain Hemlock"
"46092",264,6.5,23,"Mountain Hemlock"
"46092",264,9.1,27,"Mountain Hemlock"
"46092",264,7.7,24,"Mountain Hemlock"
"44856",264,10.6,37,"Mountain Hemlock"
"44856",264,6.3,33,"Mountain Hemlock"
"44856",264,7.4,38,"Mountain Hemlock"
"3567",264,16.3,68,"Mountain Hemlock"
"37832",264,9.3,39,"Mountain Hemlock"
"37832",264,8.1,39,"Mountain Hemlock"
"37832",264,11.2,40,"Mountain Hemlock"
"64414",264,14.6,57,"Mountain Hemlock"
"64414",264,20.7,75,"Mountain Hemlock"
"64414",264,23.4,74,"Mountain Hemlock"
"64414",264,13.5,60,"Mountain Hemlock"
"58565",264,8.3,28,"Mountain Hemlock"
"58565",264,7.5,21,"Mountain Hemlock"
"58565",264,7,21,"Mountain Hemlock"
"59707",264,5.2,20,"Mountain Hemlock"
"59707",264,9.6,22,"Mountain Hemlock"
"59707",264,9.1,29,"Mountain Hemlock"
"7517",264,6.7,39,"Mountain Hemlock"
"40430",264,16.5,66,"Mountain Hemlock"
"40430",264,9,46,"Mountain Hemlock"
"60361",108,5.5,20,"Lodgepole Pine"
"60361",108,6.1,25,"Lodgepole Pine"
"60361",108,7.3,36,"Lodgepole Pine"
"21788",94,4.7,31,"White Spruce"
"21788",94,5.8,32,"White Spruce"
"21788",94,5.1,29,"White Spruce"
"21379",94,4.5,35,"White Spruce"
"21379",94,4.6,30,"White Spruce"
"21379",94,5.1,29,"White Spruce"
"21379",95,4.5,25,"Black Spruce"
"21379",95,3.7,19,"Black Spruce"
"21379",95,3.4,23,"Black Spruce"
"54028",94,5.9,31,"White Spruce"
"54028",94,4.7,21,"White Spruce"
"54028",94,5.3,26,"White Spruce"
"55056",94,12.2,55,"White Spruce"
"61358",94,5.9,35,"White Spruce"
"61358",94,5,33,"White Spruce"
"61358",94,6.1,37,"White Spruce"
"1739",95,4.8,22,"Black Spruce"
"1739",95,3.8,21,"Black Spruce"
"1739",95,3.5,18,"Black Spruce"
"17476",95,4.9,25,"Black Spruce"
"17476",95,3.6,21,"Black Spruce"
"22038",95,3.8,22,"Black Spruce"
"22038",95,3.3,15,"Black Spruce"
"22038",95,4.8,17,"Black Spruce"
"28204",94,8,34,"White Spruce"
"28204",94,7.2,36,"White Spruce"
"28204",94,6.5,30,"White Spruce"
"14992",94,8.5,40,"White Spruce"
"14992",94,7.1,36,"White Spruce"
"14992",94,8.5,34,"White Spruce"
"9703",95,5.6,23,"Black Spruce"
"9703",95,6.2,32,"Black Spruce"
"9703",95,5,24,"Black Spruce"
"26015",95,4.9,27,"Black Spruce"
"26015",95,4.4,29,"Black Spruce"
"26015",95,4.7,26,"Black Spruce"
"26015",94,8.7,54,"White Spruce"
"26015",94,6.7,44,"White Spruce"
"26015",94,6.9,43,"White Spruce"
"44424",95,3,17,"Black Spruce"
"8297",94,7,39,"White Spruce"
"8297",94,8.4,43,"White Spruce"
"8297",94,5.5,35,"White Spruce"
"45586",94,6.2,43,"White Spruce"
"45586",94,6.6,35,"White Spruce"
"45586",94,7.2,58,"White Spruce"
"52437",94,5.7,30,"White Spruce"
"52437",94,5,34,"White Spruce"
"52437",94,6,37,"White Spruce"
"59305",94,8,54,"White Spruce"
"59305",94,7,43,"White Spruce"
"59305",94,12.6,67,"White Spruce"
"59305",94,8.6,49,"White Spruce"
"59305",94,8,54,"White Spruce"
"59305",94,7,43,"White Spruce"
"59305",94,12.6,67,"White Spruce"
"59305",94,8.6,49,"White Spruce"
"9665",94,3.4,27,"White Spruce"
"49251",95,4.2,30,"Black Spruce"
"49251",95,4.3,25,"Black Spruce"
"49251",95,4.3,27,"Black Spruce"
"54395",94,10.8,63,"White Spruce"
"54395",94,8.7,56,"White Spruce"
"54395",94,9.9,66,"White Spruce"
"13539",94,7.2,53,"White Spruce"
"13539",94,5.3,44,"White Spruce"
"13539",94,7,48,"White Spruce"
"14200",95,4.6,31,"Black Spruce"
"14200",95,4.2,25,"Black Spruce"
"14200",95,4.9,31,"Black Spruce"
"63136",95,4,25,"Black Spruce"
"63136",95,6.8,40,"Black Spruce"
"63136",95,3.7,24,"Black Spruce"
"53629",95,5,39,"Black Spruce"
"53629",95,6.1,38,"Black Spruce"
"53629",95,7.8,48,"Black Spruce"
"41413",94,12.3,62,"White Spruce"
"41413",94,11.5,70,"White Spruce"
"41413",94,7.8,61,"White Spruce"
"19399",94,12,73,"White Spruce"
"29501",264,10.1,61,"Mountain Hemlock"
"29501",264,17.4,85,"Mountain Hemlock"
"5439",94,NA,28,"White Spruce"
"9455",94,8.1,35,"White Spruce"
"18340",94,7.3,50,"White Spruce"
"18340",94,9.6,74,"White Spruce"
"18340",94,10.3,71,"White Spruce"
"49810",94,7.2,36,"White Spruce"
"49810",94,15.7,74,"White Spruce"
"49810",94,12.5,85,"White Spruce"
"52042",95,6,39,"Black Spruce"
"52042",95,5.9,38,"Black Spruce"
"52042",95,8.5,47,"Black Spruce"
"52042",95,3,20,"Black Spruce"
"52042",95,2.4,18,"Black Spruce"
"52042",95,3.1,16,"Black Spruce"
"8087",95,5.8,33,"Black Spruce"
"49485",94,7.6,42,"White Spruce"
"4272",94,11.9,69,"White Spruce"
"4272",94,12.4,64,"White Spruce"
"4272",94,6.4,36,"White Spruce"
"16544",95,5.7,37,"Black Spruce"
"16544",95,5.7,40,"Black Spruce"
"16544",95,5.5,38,"Black Spruce"
"60361",108,8.1,47,"Lodgepole Pine"
"60361",108,7.2,20,"Lodgepole Pine"
"3567",264,18.9,69,"Mountain Hemlock"
"28733",264,15.2,35,"Mountain Hemlock"
"28733",264,11.7,30,"Mountain Hemlock"
"28733",264,13.6,35,"Mountain Hemlock"
"27916",108,8,32,"Lodgepole Pine"
"55049",264,13.7,62,"Mountain Hemlock"
"55049",264,17.9,67,"Mountain Hemlock"
"55049",264,13.4,58,"Mountain Hemlock"
"7245",264,6.5,27,"Mountain Hemlock"
"7245",264,16.3,38,"Mountain Hemlock"
"7245",264,9.5,28,"Mountain Hemlock"
"7245",264,7.5,25,"Mountain Hemlock"
"64384",264,13.4,54,"Mountain Hemlock"
"13973",94,7.8,49,"White Spruce"
"13973",94,12.8,63,"White Spruce"
"61420",94,7.5,54,"White Spruce"
"61420",94,6.4,49,"White Spruce"
"61420",94,11.3,65,"White Spruce"
"14756",94,5.7,26,"White Spruce"
"14756",94,5.9,41,"White Spruce"
"14756",94,8,61,"White Spruce"
"48434",94,6.3,27,"White Spruce"
"48434",94,6.7,30,"White Spruce"
"48434",94,6.6,29,"White Spruce"
"48434",94,5.3,35,"White Spruce"
"42670",94,12.3,29,"White Spruce"
"42670",94,8.5,35,"White Spruce"
"42670",94,10.5,28,"White Spruce"
"11364",95,NA,27,"Black Spruce"
"11364",95,NA,16,"Black Spruce"
"58218",94,8.7,54,"White Spruce"
"58218",94,12.3,61,"White Spruce"
"58218",94,7.6,52,"White Spruce"
"44655",94,12.2,61,"White Spruce"
"44655",94,8.3,63,"White Spruce"
"44655",94,9.6,62,"White Spruce"
"44655",95,6.1,30,"Black Spruce"
"2757",264,10,35,"Mountain Hemlock"
"2757",264,9,47,"Mountain Hemlock"
"2757",264,8.6,35,"Mountain Hemlock"
"2757",264,9.1,35,"Mountain Hemlock"
"2757",264,7.8,25,"Mountain Hemlock"
"2757",264,7.1,28,"Mountain Hemlock"
"2757",264,6.7,29,"Mountain Hemlock"
"2757",264,6.5,24,"Mountain Hemlock"
"63314",94,7.7,45,"White Spruce"
"63314",94,5.9,43,"White Spruce"
"10399",95,4.7,33,"Black Spruce"
"35120",94,7.4,43,"White Spruce"
"20061",264,8.1,30,"Mountain Hemlock"
"20061",264,10.7,34,"Mountain Hemlock"
"20061",264,8.7,36,"Mountain Hemlock"
"64204",95,NA,22,"Black Spruce"
"64204",95,NA,25,"Black Spruce"
"64204",95,NA,24,"Black Spruce"
"64204",95,NA,22,"Black Spruce"
"64204",95,NA,25,"Black Spruce"
"64204",95,NA,24,"Black Spruce"
"47479",95,NA,21,"Black Spruce"
"47479",95,NA,19,"Black Spruce"
"47479",95,NA,21,"Black Spruce"
"18650",95,6.6,31,"Black Spruce"
"18650",95,5,26,"Black Spruce"
"32051",94,8.3,45,"White Spruce"
"32051",94,8.4,50,"White Spruce"
"32051",94,8.7,45,"White Spruce"
"56038",95,4.3,27,"Black Spruce"
"56038",95,3.4,22,"Black Spruce"
"56038",95,3.1,24,"Black Spruce"
"48150",108,9.1,49,"Lodgepole Pine"
"48150",108,12.5,48,"Lodgepole Pine"
"48150",108,10.5,39,"Lodgepole Pine"
"48150",108,9.1,49,"Lodgepole Pine"
"48150",108,12.5,48,"Lodgepole Pine"
"48150",108,10.5,39,"Lodgepole Pine"
"15846",108,11.5,64,"Lodgepole Pine"
"15846",108,10.6,62,"Lodgepole Pine"
"15846",108,11.6,66,"Lodgepole Pine"
"41102",264,10.9,55,"Mountain Hemlock"
"41102",264,14,78,"Mountain Hemlock"
"28991",264,7.5,35,"Mountain Hemlock"
"28991",264,11.3,50,"Mountain Hemlock"
"28991",264,13.9,52,"Mountain Hemlock"
"28991",264,12.2,51,"Mountain Hemlock"
"28991",264,7.6,24,"Mountain Hemlock"
"28991",264,6.1,17,"Mountain Hemlock"
"30083",108,8.3,44,"Lodgepole Pine"
"30083",108,5.1,25,"Lodgepole Pine"
"30083",108,6.1,24,"Lodgepole Pine"
"48904",108,9.5,25,"Lodgepole Pine"
"48904",108,8.1,26,"Lodgepole Pine"
"48904",108,8.3,33,"Lodgepole Pine"
"10993",264,15.2,67,"Mountain Hemlock"
"64384",264,14.5,52,"Mountain Hemlock"
"64384",264,17.2,55,"Mountain Hemlock"
"16804",264,14.7,41,"Mountain Hemlock"
"16804",264,14.5,38,"Mountain Hemlock"
"16804",264,16.5,46,"Mountain Hemlock"
"10993",264,12.3,46,"Mountain Hemlock"
"10993",264,12,36,"Mountain Hemlock"
"10993",264,13.1,42,"Mountain Hemlock"
"10993",264,15.2,67,"Mountain Hemlock"
"10993",264,18.9,71,"Mountain Hemlock"
"50900",264,14.5,31,"Mountain Hemlock"
"50900",264,10.2,24,"Mountain Hemlock"
"50900",264,9.5,27,"Mountain Hemlock"
"51768",264,16.9,47,"Mountain Hemlock"
"49874",264,18.9,55,"Mountain Hemlock"
"49874",264,12.8,44,"Mountain Hemlock"
"49874",264,15.9,51,"Mountain Hemlock"
"12175",264,13.1,36,"Mountain Hemlock"
"12175",264,11.1,32,"Mountain Hemlock"
"12175",264,15.6,44,"Mountain Hemlock"
"9910",264,10.4,43,"Mountain Hemlock"
"9910",264,14,44,"Mountain Hemlock"
"35245",264,12.7,46,"Mountain Hemlock"
"35245",264,13,51,"Mountain Hemlock"
"51278",264,6,22,"Mountain Hemlock"
"51278",264,8.1,26,"Mountain Hemlock"
"51278",264,12.6,49,"Mountain Hemlock"
"51278",264,12.8,41,"Mountain Hemlock"
"51278",264,12,47,"Mountain Hemlock"
"43887",264,9.3,53,"Mountain Hemlock"
"43887",264,15.7,64,"Mountain Hemlock"
"27358",264,13.6,57,"Mountain Hemlock"
"27358",264,11.5,53,"Mountain Hemlock"
"27358",264,11.9,57,"Mountain Hemlock"
"6376",264,9.3,38,"Mountain Hemlock"
"6376",264,15,48,"Mountain Hemlock"
"6376",264,9.6,46,"Mountain Hemlock"
"25742",95,NA,40,"Black Spruce"
"25742",95,NA,30,"Black Spruce"
"25742",95,NA,28,"Black Spruce"
"25742",95,5.2,23,"Black Spruce"
"33347",264,17,72,"Mountain Hemlock"
"33347",264,13.4,75,"Mountain Hemlock"
"33347",264,11.1,55,"Mountain Hemlock"
"33347",264,10.5,49,"Mountain Hemlock"
"12746",94,9.1,46,"White Spruce"
"12746",95,5.4,32,"Black Spruce"
"12746",95,7.1,36,"Black Spruce"
"12746",95,6.5,33,"Black Spruce"
"12746",94,9.6,50,"White Spruce"
"12746",94,7.1,49,"White Spruce"
"44542",264,14.2,50,"Mountain Hemlock"
"19399",94,8.4,54,"White Spruce"
"17060",94,13.3,81,"White Spruce"
"17060",94,10.8,73,"White Spruce"
"61659",94,8,49,"White Spruce"
"61659",94,6.4,45,"White Spruce"
"61659",94,6.2,44,"White Spruce"
"21884",94,8.7,58,"White Spruce"
"20779",94,8,54,"White Spruce"
"24361",95,5.7,27,"Black Spruce"
"24361",95,5.5,32,"Black Spruce"
"57322",95,NA,22,"Black Spruce"
"57322",95,NA,19,"Black Spruce"
"57322",95,NA,20,"Black Spruce"
"57322",94,5.8,30,"White Spruce"
"57322",94,7.1,36,"White Spruce"
"57322",94,7,37,"White Spruce"
"57322",95,5.7,24,"Black Spruce"
"57322",95,5.1,31,"Black Spruce"
"57322",95,5,27,"Black Spruce"
"29687",94,5.1,30,"White Spruce"
"29687",94,5,28,"White Spruce"
"29687",94,5.1,38,"White Spruce"
"58598",94,11,48,"White Spruce"
"58598",94,7.3,43,"White Spruce"
"58598",94,12.9,47,"White Spruce"
"35120",94,8.5,48,"White Spruce"
"35120",94,8,50,"White Spruce"
"35120",94,7,50,"White Spruce"
"28900",94,10.5,52,"White Spruce"
"28900",94,11.5,60,"White Spruce"
"17175",264,19.9,93,"Mountain Hemlock"
"27402",108,5.8,22,"Lodgepole Pine"
"9375",108,11.5,48,"Lodgepole Pine"
"27963",264,5.9,21,"Mountain Hemlock"
"63429",94,9.5,60,"White Spruce"
"63429",94,9.6,66,"White Spruce"
"63429",94,9.5,59,"White Spruce"
"12072",94,8,66,"White Spruce"
"12072",94,12.4,71,"White Spruce"
"12072",94,11.7,75,"White Spruce"
"39170",94,7.6,29,"White Spruce"
"39170",94,8.2,37,"White Spruce"
"496",264,20.5,99,"Mountain Hemlock"
"50361",264,17.2,76,"Mountain Hemlock"
"50361",264,25.2,112,"Mountain Hemlock"
"50361",264,11.7,55,"Mountain Hemlock"
"60159",94,12.1,62,"White Spruce"
"60159",94,10,64,"White Spruce"
"60159",94,9.3,64,"White Spruce"
"46134",94,7.4,39,"White Spruce"
"46134",94,8.2,47,"White Spruce"
"46134",94,9.8,54,"White Spruce"
"31060",94,8.5,66,"White Spruce"
"31060",94,11.1,61,"White Spruce"
"31060",94,8.3,57,"White Spruce"
"15864",94,7.4,31,"White Spruce"
"15864",94,7.8,38,"White Spruce"
"15864",94,5.2,30,"White Spruce"
"4272",94,5.9,32,"White Spruce"
"64407",264,8.1,31,"Mountain Hemlock"
"64407",264,9.6,31,"Mountain Hemlock"
"61092",95,6.9,33,"Black Spruce"
"61092",95,6.1,36,"Black Spruce"
"61092",95,5.4,43,"Black Spruce"
"18480",94,9.9,62,"White Spruce"
"18480",94,9.6,49,"White Spruce"
"18480",94,12.6,77,"White Spruce"
"53359",94,9.7,60,"White Spruce"
"53359",94,11.2,56,"White Spruce"
"51669",95,NA,27,"Black Spruce"
"51669",95,NA,26,"Black Spruce"
"51669",95,5.2,32,"Black Spruce"
"51669",95,6.4,28,"Black Spruce"
"51669",95,NA,24,"Black Spruce"
"48020",95,3.2,24,"Black Spruce"
"48020",95,4.2,21,"Black Spruce"
"48020",95,4.8,30,"Black Spruce"
"39170",94,11.3,40,"White Spruce"
"35765",264,12.2,50,"Mountain Hemlock"
"16782",264,6.9,25,"Mountain Hemlock"
"16782",264,11.3,30,"Mountain Hemlock"
"16782",264,9.4,29,"Mountain Hemlock"
"16782",264,6.8,23,"Mountain Hemlock"
"53106",264,14.2,28,"Mountain Hemlock"
"53106",264,15.8,37,"Mountain Hemlock"
"10993",264,18.8,71,"Mountain Hemlock"
"10993",264,12.2,46,"Mountain Hemlock"
"17475",264,9.5,37,"Mountain Hemlock"
"37969",94,6.6,40,"White Spruce"
"37969",94,13.1,67,"White Spruce"
"37969",94,8.6,49,"White Spruce"
"37969",94,10.3,66,"White Spruce"
"37969",94,6.8,47,"White Spruce"
"37969",94,5.7,42,"White Spruce"
"15343",95,7.2,39,"Black Spruce"
"15343",95,5.8,32,"Black Spruce"
"15343",95,5.3,34,"Black Spruce"
"12043",94,12,75,"White Spruce"
"12043",94,9.4,64,"White Spruce"
"12043",94,9.2,58,"White Spruce"
"1472",264,6.5,22,"Mountain Hemlock"
"1472",264,6.8,24,"Mountain Hemlock"
"1472",264,8.4,23,"Mountain Hemlock"
"33784",264,12,50,"Mountain Hemlock"
"33784",264,12.2,56,"Mountain Hemlock"
"33784",264,9.9,53,"Mountain Hemlock"
"31472",264,11.6,55,"Mountain Hemlock"
"31472",264,13.8,57,"Mountain Hemlock"
"31472",264,11,67,"Mountain Hemlock"
"62211",264,14.6,68,"Mountain Hemlock"
"62211",264,17.4,56,"Mountain Hemlock"
"62211",264,18.1,74,"Mountain Hemlock"
"30724",108,10.5,32,"Lodgepole Pine"
"30724",108,7.4,30,"Lodgepole Pine"
"30724",108,8.3,31,"Lodgepole Pine"
"48020",95,5.2,27,"Black Spruce"
"48020",95,4.6,25,"Black Spruce"
"48020",95,4.7,30,"Black Spruce"
"40227",264,8,23,"Mountain Hemlock"
"40227",264,12.3,36,"Mountain Hemlock"
"40227",264,8.5,31,"Mountain Hemlock"
"47575",264,15,61,"Mountain Hemlock"
"47575",264,19.6,62,"Mountain Hemlock"
"47575",264,19.3,60,"Mountain Hemlock"
"17743",264,12,51,"Mountain Hemlock"
"17743",264,14.2,56,"Mountain Hemlock"
"17743",264,39.3,48,"Mountain Hemlock"
"59452",264,7.1,33,"Mountain Hemlock"
"59452",264,21.5,72,"Mountain Hemlock"
"59452",264,9.2,47,"Mountain Hemlock"
"44655",95,6.7,29,"Black Spruce"
"44655",95,5.9,32,"Black Spruce"
"15793",95,NA,22,"Black Spruce"
"15793",95,5.2,25,"Black Spruce"
"15793",95,NA,28,"Black Spruce"
"15793",95,NA,33,"Black Spruce"
"59038",95,5,32,"Black Spruce"
"59038",95,6.3,36,"Black Spruce"
"59038",95,5.1,27,"Black Spruce"
"10944",95,5.9,34,"Black Spruce"
"2896",94,7.9,64,"White Spruce"
"2896",94,6.7,48,"White Spruce"
"13317",94,6.1,24,"White Spruce"
"13317",94,6.2,24,"White Spruce"
"13317",94,7,28,"White Spruce"
"37004",94,7.8,48,"White Spruce"
"37004",94,7.6,47,"White Spruce"
"37004",94,7.5,40,"White Spruce"
"38583",94,8.6,41,"White Spruce"
"38583",94,6.5,43,"White Spruce"
"38583",94,5.7,38,"White Spruce"
"50691",94,7.5,42,"White Spruce"
"25223",108,5.6,38,"Lodgepole Pine"
"25223",108,6.6,42,"Lodgepole Pine"
"40086",264,17.1,71,"Mountain Hemlock"
"25612",264,7.3,52,"Mountain Hemlock"
"25612",264,13.7,47,"Mountain Hemlock"
"1171",264,7.9,46,"Mountain Hemlock"
"31021",94,6.6,18,"White Spruce"
"51483",94,9.5,56,"White Spruce"
"51483",94,9.8,55,"White Spruce"
"51483",94,8.5,57,"White Spruce"
"42207",264,19.1,91,"Mountain Hemlock"
"42207",264,23.9,93,"Mountain Hemlock"
"4675",264,21.6,83,"Mountain Hemlock"
"4675",264,21.9,79,"Mountain Hemlock"
"4675",264,19.4,95,"Mountain Hemlock"
"52586",264,9.9,48,"Mountain Hemlock"
"52586",264,11.1,48,"Mountain Hemlock"
"52586",264,7.9,44,"Mountain Hemlock"
"31056",264,18,74,"Mountain Hemlock"
"31056",264,17.3,68,"Mountain Hemlock"
"41300",264,15,65,"Mountain Hemlock"
"41300",264,8.1,47,"Mountain Hemlock"
"1011",94,5.5,34,"White Spruce"
"1011",94,6.3,42,"White Spruce"
"1011",94,5.9,29,"White Spruce"
"17060",94,16.9,88,"White Spruce"
"23569",95,5.6,37,"Black Spruce"
"23569",95,NA,26,"Black Spruce"
"23569",95,NA,30,"Black Spruce"
"3007",264,13.6,49,"Mountain Hemlock"
"60052",108,12.2,57,"Lodgepole Pine"
"60052",108,15.7,70,"Lodgepole Pine"
"60052",108,14.3,63,"Lodgepole Pine"
"60052",264,10,64,"Mountain Hemlock"
"43332",108,12,43,"Lodgepole Pine"
"43332",108,11.9,48,"Lodgepole Pine"
"43332",108,13.3,57,"Lodgepole Pine"
"24855",264,16.2,68,"Mountain Hemlock"
"24787",264,18.9,53,"Mountain Hemlock"
"19950",264,10.8,46,"Mountain Hemlock"
"19950",264,12.5,44,"Mountain Hemlock"
"19950",264,11.9,48,"Mountain Hemlock"
"19950",264,10.9,43,"Mountain Hemlock"
"17475",264,9.6,37,"Mountain Hemlock"
"17475",264,10.1,42,"Mountain Hemlock"
"17475",264,12,56,"Mountain Hemlock"
"21764",264,9.9,45,"Mountain Hemlock"
"21764",264,16.1,72,"Mountain Hemlock"
"22347",264,9.6,27,"Mountain Hemlock"
"22347",264,13.2,46,"Mountain Hemlock"
"34995",264,11.2,28,"Mountain Hemlock"
"35129",264,14.4,61,"Mountain Hemlock"
"46707",264,6.9,34,"Mountain Hemlock"
"19399",94,11.4,67,"White Spruce"
"25729",94,7.5,50,"White Spruce"
"25729",94,7.8,48,"White Spruce"
"38135",264,9.9,31,"Mountain Hemlock"
"13835",95,5.4,32,"Black Spruce"
"30971",264,8.2,32,"Mountain Hemlock"
"30971",264,7.7,31,"Mountain Hemlock"
"30971",264,7.9,26,"Mountain Hemlock"
"24361",95,5.7,27,"Black Spruce"
"24361",95,5.1,30,"Black Spruce"
"17475",264,10,42,"Mountain Hemlock"
"17475",264,12,56,"Mountain Hemlock"
"46134",94,8.8,47,"White Spruce"
"46134",94,5.3,34,"White Spruce"
"46134",94,9.2,43,"White Spruce"
"56612",94,5.2,29,"White Spruce"
"56612",94,8.3,52,"White Spruce"
"56612",94,7.7,38,"White Spruce"
"56539",94,16.5,82,"White Spruce"
"56539",94,11.6,62,"White Spruce"
"56539",94,10.3,57,"White Spruce"
"38542",264,12.5,50,"Mountain Hemlock"
"38542",264,12.1,45,"Mountain Hemlock"
"38542",264,12.3,53,"Mountain Hemlock"
"38669",264,6.2,26,"Mountain Hemlock"
"38669",264,6.8,25,"Mountain Hemlock"
"38669",264,7.1,28,"Mountain Hemlock"
"3875",94,9.4,40,"White Spruce"
"3875",94,11.2,39,"White Spruce"
"3875",94,11.1,41,"White Spruce"
"56084",108,8.3,24,"Lodgepole Pine"
"56084",108,5.2,15,"Lodgepole Pine"
"56084",108,9.7,32,"Lodgepole Pine"
"21015",108,6.4,31,"Lodgepole Pine"
"21015",108,7.9,40,"Lodgepole Pine"
"21015",108,8.5,47,"Lodgepole Pine"
"21015",108,5.4,19,"Lodgepole Pine"
"6376",264,15,48,"Mountain Hemlock"
"6376",264,9.6,46,"Mountain Hemlock"
"6376",264,21.3,81,"Mountain Hemlock"
"53106",264,11.2,26,"Mountain Hemlock"
"17365",264,15.6,63,"Mountain Hemlock"
"17365",264,13.3,46,"Mountain Hemlock"
"42429",264,12.2,26,"Mountain Hemlock"
"42429",264,6,26,"Mountain Hemlock"
"42429",264,12.9,49,"Mountain Hemlock"
"29394",264,18,72,"Mountain Hemlock"
"9852",94,12,64,"White Spruce"
"9852",94,9.3,56,"White Spruce"
"26370",95,NA,27,"Black Spruce"
"26370",95,NA,29,"Black Spruce"
"26370",95,5.2,33,"Black Spruce"
