CN,PLT_CN,PREV_SIT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,TREE,SPCD,DIA,HT,AGEDIA,SPGRPCD,SITREE,SIBASE,SUBP,METHOD,SITREE_EST,VALIDCD,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,AGECHKCD_RMRS,AGE_DETERMINATION_METHOD_PNWRS,CCLCD_RMRS,DAMAGE_AGENT_CD1_RMRS,DAMAGE_AGENT_CD2_RMRS,DAMAGE_AGENT_CD3_RMRS,SIBASE_AGE_PNWRS,SITETRCD_RMRS,SITE_AGE_TREE_STATUS_PNWRS,SITE_AGE_TREE_TYPE_PNWRS,SITE_TREE_METHOD_PNWRS,SITREE_EQU_NO_PNWRS,TREECLCD_RMRS,TREE_ACT_RMRS,YEAR_AGE_TAKEN,SIEQN_REF_CD,SITREE_FVS,SIBASE_FVS,SIEQN_REF_CD_FVS
35830817010497,21916577010497,,2005,2,1,280,49168,1,3,42.0,10.3,34,470,24,30,100,4,1,,1,2009-08-11 08:59:40,2024-09-17 13:16:07,2,2,,0,,,,,,,N,3,,,,,,,20,50,TSHE02
35830816010497,21916577010497,,2005,2,1,280,49168,1,4,42.0,12.6,35,500,24,31,100,4,1,,1,2009-08-11 08:59:40,2024-09-17 13:16:07,2,2,,0,,,,,,,N,3,,,,,,,20,50,TSHE02
35830838010497,21916696010497,,2005,2,1,280,51379,1,1,263.0,11.6,54,108,13,50,100,2,1,,1,2009-08-11 08:59:42,2024-09-17 13:16:07,2,2,,0,,,,,,,N,3,,,,,,,41,50,TSHE02
35830837010497,21916696010497,,2005,2,1,280,51379,1,3,263.0,14.9,68,162,13,51,100,3,1,,1,2009-08-11 08:59:42,2024-09-17 13:16:07,2,2,,0,,,,,,,N,3,,,,,,,47,50,TSHE02
35830839010497,21916696010497,,2005,2,1,280,51379,1,4,263.0,11.3,57,168,13,42,100,3,1,,1,2009-08-11 08:59:42,2024-09-17 13:16:07,2,2,,0,,,,,,,N,3,,,,,,,39,50,TSHE02
35830880010497,21916904010497,,2005,2,1,280,38813,1,1,263.0,18.2,75,259,13,65,100,1,1,,1,2009-08-11 08:59:46,2024-09-17 13:16:07,2,2,,0,,,,,,,N,3,,,,,,,48,50,TSHE02
35830881010497,21916904010497,,2005,2,1,280,38813,1,2,263.0,14.7,69,332,13,60,100,1,1,,1,2009-08-11 08:59:46,2024-09-17 13:16:07,2,2,,0,,,,,,,N,3,,,,,,,42,50,TSHE02
35830879010497,21916904010497,,2005,2,1,280,38813,1,3,263.0,11.2,60,231,13,52,100,1,1,,1,2009-08-11 08:59:46,2024-09-17 13:16:07,2,2,,0,,,,,,,N,3,,,,,,,39,50,TSHE02
35830884010497,21917017010497,,2005,2,1,280,13133,1,3,264.0,10.7,40,208,24,35,100,2,1,,1,2009-08-11 08:59:48,2024-09-17 13:16:07,2,2,,0,,,,,,,N,3,,,,,,,18,50,TSHE01
35830882010497,21917017010497,,2005,2,1,280,13133,1,6,264.0,11.2,46,217,24,40,100,4,1,,1,2009-08-11 08:59:48,2024-09-17 13:16:07,2,2,,0,,,,,,,N,3,,,,,,,20,50,TSHE01
35830883010497,21917017010497,,2005,2,1,280,13133,1,4,264.0,16.4,54,189,24,38,100,2,1,,1,2009-08-11 08:59:48,2024-09-17 13:16:07,2,2,,0,,,,,,,N,3,,,,,,,24,50,TSHE01
35830886010497,21917185010497,,2005,2,1,280,30003,1,1,264.0,6.0,20,74,24,23,100,3,1,,1,2009-08-11 08:59:50,2024-09-17 13:16:07,2,2,,0,,,,,,,N,3,,,,,,,16,50,TSHE01
35830885010497,21917185010497,,2005,2,1,280,30003,1,3,264.0,7.8,25,105,24,24,100,4,1,,1,2009-08-11 08:59:50,2024-09-17 13:16:07,2,2,,0,,,,,,,N,3,,,,,,,16,50,TSHE01
35830887010497,21917185010497,,2005,2,1,280,30003,1,4,264.0,8.3,20,184,24,14,100,4,1,,1,2009-08-11 08:59:50,2024-09-17 13:16:07,2,2,,0,,,,,,,N,3,,,,,,,10,50,TSHE01
35828645010497,21917317010497,,2005,2,1,282,32274,1,1,747.0,26.1,66,98,44,49,50,2,2,,1,2009-08-11 09:00:09,2024-09-17 13:16:07,2,2,,,,,,,,,O,3,,,,,,,,,
35828644010497,21917317010497,,2005,2,1,282,32274,1,2,747.0,22.0,60,70,44,51,50,3,2,,1,2009-08-11 09:00:09,2024-09-17 13:16:07,2,2,,,,,,,,,O,3,,,,,,,,,
35828643010497,21917317010497,,2005,2,1,282,32274,1,3,747.0,20.6,74,66,44,66,50,3,2,,1,2009-08-11 09:00:09,2024-09-17 13:16:07,2,2,,,,,,,,,O,3,,,,,,,,,
35448121010497,21917507010497,,2005,2,1,282,48032,1,1,747.0,11.9,50,40,44,55,50,2,2,,1,2009-07-10 21:55:05,2024-09-17 13:16:07,2,2,,,,,,,,,O,3,,,,,,,,,
35448124010497,21917507010497,,2005,2,1,282,48032,1,2,747.0,9.6,48,50,44,48,50,2,2,,1,2009-07-10 21:55:05,2024-09-17 13:16:07,2,2,,,,,,,,,O,3,,,,,,,,,
644886454126144,433022773489998,,2017,2,1,110,38617,1,5,42.0,7.4,35,187,24,31,100,2,1,,1,2019-04-11 18:23:37,2024-09-17 13:16:07,3,3,,0,,,,,100,,A,1,,11,,,,,24,50,TSHE02
644886458126144,433022773489998,,2017,2,1,110,38617,1,9,42.0,12.2,63,213,24,56,100,3,1,,1,2019-04-11 18:23:37,2024-09-17 13:16:07,3,3,,0,,,,,100,,A,3,,11,,,,,41,50,TSHE02
644886459126144,433022773489998,,2017,2,1,110,38617,1,10,42.0,10.8,70,236,24,63,100,4,1,,1,2019-04-11 18:23:37,2024-09-17 13:16:07,3,3,,0,,,,,100,,A,3,,11,,,,,45,50,TSHE02
644886595126144,433022775489998,,2017,2,1,110,55909,1,1,98.0,19.4,108,68,17,130,100,3,1,,1,2019-04-11 18:23:37,2024-09-17 13:16:07,3,3,,,,,,,100,,P,3,,9,,,,,89,50,PISI01
644886596126144,433022775489998,,2017,2,1,110,55909,1,3,98.0,22.3,113,72,17,131,100,3,1,,1,2019-04-11 18:23:37,2024-09-17 13:16:07,3,3,,,,,,,100,,P,1,,9,,,,,91,50,PISI01
644886599126144,433022775489998,,2017,2,1,110,55909,1,8,98.0,18.2,103,85,17,108,100,4,1,,1,2019-04-11 18:23:37,2024-09-17 13:16:07,3,3,,0,,,,,100,,N,3,,9,,,,,76,50,PISI01
644886704126144,433022777489998,,2017,2,1,280,61794,1,3,263.0,12.1,61,115,13,54,100,2,1,,1,2019-04-11 18:23:37,2024-09-17 13:16:07,3,3,,,,,,,100,,P,3,,9,,,,,46,50,TSHE02
644886705126144,433022777489998,,2017,2,1,280,61794,1,4,263.0,12.2,76,91,13,77,100,2,1,,1,2019-04-11 18:23:37,2024-09-17 13:16:07,3,3,,0,,,,,100,,A,3,,9,,,,,61,50,TSHE02
644886706126144,433022777489998,,2017,2,1,280,61794,1,5,263.0,7.5,62,116,13,55,100,2,1,,1,2019-04-11 18:23:37,2024-09-17 13:16:07,3,3,,0,,,,,100,,A,1,,9,,,,,47,50,TSHE02
644886868126144,433022778489998,,2017,2,1,280,1397,1,10,264.0,9.0,27,280,24,23,100,3,1,,1,2019-04-11 18:23:37,2024-09-17 13:16:07,3,3,,0,,,,,100,,N,1,,7,,,,,12,50,TSHE01
644886996126144,433022780489998,,2017,2,1,201,29462,1,4,263.0,8.2,48,48,13,72,100,2,1,,1,2019-04-11 18:23:38,2024-09-17 13:16:07,3,3,,0,,,,,100,,A,1,,9,,,,,49,50,TSHE02
644887142126144,433022781489998,,2017,2,1,232,63818,1,1,108.0,8.2,43,138,21,42,100,1,1,,1,2019-04-11 18:23:38,2024-09-17 13:16:07,3,3,,,,,,,100,,P,1,,6,,,,,23,50,PISI01
644887143126144,433022781489998,,2017,2,1,232,63818,1,2,108.0,10.5,46,248,21,45,100,1,1,,1,2019-04-11 18:23:38,2024-09-17 13:16:07,3,3,,,,,,,100,,P,3,,6,,,,,20,50,PISI01
644887145126144,433022781489998,,2017,2,1,232,63818,2,4,42.0,8.5,34,246,24,30,100,1,1,,1,2019-04-11 18:23:38,2024-09-17 13:16:07,3,3,,,,,,,100,,P,3,,11,,,,,22,50,TSHE02
851609284290487,547411261126144,,2019,2,1,280,26756,2,5,263.0,13.4,82,136,13,67,100,4,1,,1,2021-05-19 12:12:47,2024-09-17 13:16:07,3,5,,0,,,,,100,,A,1,,9,,,,,59,50,TSHE02
720772140290487,547411080126144,,2019,2,1,261,62272,1,1,264.0,10.7,52,250,24,45,100,1,1,,1,2020-02-10 18:09:01,2024-09-17 13:16:07,3,5,,0,,,,,100,,A,3,,7,,,,,21,50,TSHE01
720772142290487,547411080126144,,2019,2,1,261,62272,1,3,264.0,7.1,37,92,24,37,100,2,1,,1,2020-02-10 18:09:01,2024-09-17 13:16:07,3,5,,0,,,,,100,,A,1,,9,,,,,24,50,TSHE01
720772143290487,547411080126144,,2019,2,1,261,62272,1,4,264.0,9.1,45,195,24,40,100,2,1,,1,2020-02-10 18:09:01,2024-09-17 13:16:07,3,5,,0,,,,,100,,A,3,,9,,,,,20,50,TSHE01
720772147290487,547411080126144,,2019,2,1,261,62272,2,8,98.0,11.6,74,218,17,71,100,3,1,,1,2020-02-10 18:09:01,2024-09-17 13:16:07,3,5,,0,,,,,100,,A,3,,3,,,,,37,50,PISI01
720772148290487,547411080126144,,2019,2,1,261,62272,3,12,264.0,7.3,28,114,24,25,100,4,1,,1,2020-02-10 18:09:01,2024-09-17 13:16:07,3,5,,0,,,,,100,,N,3,,9,,,,,17,50,TSHE01
720772149290487,547411080126144,,2019,2,1,261,62272,3,13,264.0,5.8,26,76,24,30,100,4,1,,1,2020-02-10 18:09:01,2024-09-17 13:16:07,3,5,,0,,,,,100,,N,3,,9,,,,,20,50,TSHE01
720776730290487,547411223126144,,2019,2,1,122,59947,1,2,94.0,10.6,39,43,18,65,100,4,1,,1,2020-02-10 18:09:02,2024-09-17 13:16:07,3,5,,,,,,,100,,P,1,,16,,,,,42,50,TSHE02
720776731290487,547411223126144,,2019,2,1,122,59947,1,3,94.0,13.1,42,43,18,70,100,4,1,,1,2020-02-10 18:09:02,2024-09-17 13:16:07,3,5,,,,,,,100,,P,1,,16,,,,,45,50,TSHE02
720776734290487,547411223126144,,2019,2,1,122,59947,1,6,94.0,6.8,33,43,18,55,100,4,1,,1,2020-02-10 18:09:02,2024-09-17 13:16:07,3,5,,0,,,,,100,,N,3,,16,,,,,35,50,TSHE02
720778589290487,547422826126144,,2019,2,1,122,4022,1,4,98.0,6.1,39,49,17,58,100,1,1,,1,2020-02-10 18:09:10,2024-09-17 13:16:07,3,5,,0,,,,,100,,A,1,,9,,,,,40,50,PISI01
720778590290487,547422826126144,,2019,2,1,122,4022,1,5,98.0,5.6,33,62,17,42,100,4,1,,1,2020-02-10 18:09:10,2024-09-17 13:16:07,3,5,,0,,,,,100,,N,1,,9,,,,,28,50,PISI01
720778591290487,547422826126144,,2019,2,1,122,4022,1,6,98.0,7.7,53,78,17,59,100,4,1,,1,2020-02-10 18:09:10,2024-09-17 13:16:07,3,5,,0,,,,,100,,N,1,,9,,,,,39,50,PISI01
